NBa7we src,d4r55,RfnDt,rsqaWe,J7sVM,wiI7pd,NlVald,fontDisplayMedium,cleantext,label tranformers,score label,Tokenizing,WithoutStopwords,Stemming,kalimat,topic
https://lh3.googleusercontent.com/a-/ALV-UjVNxt3_pgVzZasvmtLXzqFBm4csPnsCH8uFCdGVmmvvGznCz2Lc=w45-h45-p-rp-mo-ba4-br100,Elisa Nocera (LaGhiga),Local Guide · 171 ulasan · 252 foto,8 tahun lalu,,"Amazing tropical paradise. Motorized vehicle aren't permitted for preserving the natural beauty.
Snorkelling, sunbathing, dancing, sunset watching are the principal activities.
Truly recommended",Suka,,surga tropis yang menakjubkan kendaraan bermotor tidak diperbolehkan untuk melestarikan keindahan alam snorkeling berjemur menari menyaksikan matahari terbenam adalah kegiatan utama yang sangat direkomendasikan,Positive,0.997919499874115,"['surga', 'tropis', 'yang', 'menakjubkan', 'kendaraan', 'bermotor', 'tidak', 'diperbolehkan', 'untuk', 'melestarikan', 'keindahan', 'alam', 'snorkeling', 'berjemur', 'menari', 'menyaksikan', 'matahari', 'terbenam', 'adalah', 'kegiatan', 'utama', 'yang', 'sangat', 'direkomendasikan']","['surga', 'tropis', 'menakjubkan', 'kendaraan', 'bermotor', 'diperbolehkan', 'melestarikan', 'keindahan', 'alam', 'snorkeling', 'berjemur', 'menari', 'menyaksikan', 'matahari', 'terbenam', 'kegiatan', 'utama', 'direkomendasikan']","['surga', 'tropis', 'takjub', 'kendara', 'motor', 'boleh', 'lestari', 'indah', 'alam', 'snorkeling', 'jemur', 'tari', 'saksi', 'matahari', 'benam', 'giat', 'utama', 'rekomendasi']",surga tropis takjub kendara motor boleh lestari indah alam snorkeling jemur tari saksi matahari benam giat utama rekomendasi,1
https://lh3.googleusercontent.com/a-/ALV-UjVI3jYFRKb4JRgBG1EzTgsrPYkre6oRH8YBUNgVv9WCn1BYWu8=w45-h45-p-rp-mo-ba3-br100,Ruby Trainor,Local Guide · 26 ulasan · 8 foto,7 bulan lalu,,Loved this island. Definitely more of a party/social island with good vibes all around. Went snorkelling and saw so many turtles which was a highlight!,Suka,,menyukai pulau ini pastinya lebih merupakan pulau sosial berpesta dengan suasana yang menyenangkan di sekelilingnya pergi snorkeling dan melihat begitu banyak penyu yang menjadi sorotan,Positive,0.998678982257843,"['menyukai', 'pulau', 'ini', 'pastinya', 'lebih', 'merupakan', 'pulau', 'sosial', 'berpesta', 'dengan', 'suasana', 'yang', 'menyenangkan', 'di', 'sekelilingnya', 'pergi', 'snorkeling', 'dan', 'melihat', 'begitu', 'banyak', 'penyu', 'yang', 'menjadi', 'sorotan']","['menyukai', 'pulau', 'pastinya', 'pulau', 'sosial', 'berpesta', 'suasana', 'menyenangkan', 'sekelilingnya', 'pergi', 'snorkeling', 'penyu', 'sorotan']","['suka', 'pulau', 'pasti', 'pulau', 'sosial', 'pesta', 'suasana', 'senang', 'keliling', 'pergi', 'snorkeling', 'penyu', 'sorot']",suka pulau pasti pulau sosial pesta suasana senang keliling pergi snorkeling penyu sorot,1
https://lh3.googleusercontent.com/a-/ALV-UjVdCEKiJvcr9JGBLh9i5-05EObgHERLmKBgy6EcOl35uI9IdLKm=w45-h45-p-rp-mo-ba3-br100,Emilda Joese,Local Guide · 20 ulasan · 46 foto,8 tahun lalu,,"Rugi kaLo g nengok giLi trawangan 😍😘 pantainya bagus, bersih, jernih, terumbu karangnya juga terjaga dan ikannya banyak …",Suka,2.0,rugi kalo g nengok gili trawangan pantainya bagus bersih jernih terumbu karangnya juga terjaga dan ikannya banyak,Positive,0.9996019005775452,"['rugi', 'kalo', 'g', 'nengok', 'gili', 'trawangan', 'pantainya', 'bagus', 'bersih', 'jernih', 'terumbu', 'karangnya', 'juga', 'terjaga', 'dan', 'ikannya', 'banyak']","['rugi', 'kalo', 'g', 'nengok', 'gili', 'trawangan', 'pantainya', 'bagus', 'bersih', 'jernih', 'terumbu', 'karangnya', 'terjaga', 'ikannya']","['rugi', 'kalo', 'g', 'nengok', 'gili', 'trawangan', 'pantai', 'bagus', 'bersih', 'jernih', 'terumbu', 'karang', 'jaga', 'ikan']",rugi kalo g nengok gili trawangan pantai bagus bersih jernih terumbu karang jaga ikan,0
https://lh3.googleusercontent.com/a-/ALV-UjUjj4e0XRORG0KkCQNORc5ixzqu0edn3GBw4yKWSlKdwFmaeJk=w45-h45-p-rp-mo-ba7-br100,Ruwanto,Local Guide · 579 ulasan · 7.079 foto,5 tahun lalu,,"Klw kesini
Mampir ke penginapan mas kuncung
Orangnya baik hati …",Suka,47.0,klw kesini mampir ke penginapan mas kuncung orangnya baik hati,Positive,0.99970942735672,"['klw', 'kesini', 'mampir', 'ke', 'penginapan', 'mas', 'kuncung', 'orangnya', 'baik', 'hati']","['klw', 'kesini', 'mampir', 'penginapan', 'mas', 'kuncung', 'orangnya', 'hati']","['klw', 'kesini', 'mampir', 'inap', 'mas', 'kuncung', 'orang', 'hati']",klw kesini mampir inap mas kuncung orang hati,0
https://lh3.googleusercontent.com/a-/ALV-UjVsy_kXaeYHOU1TPUSP_TPbkILUh3u6asaOozQ_DONBtKjG-cPQ-A=w45-h45-p-rp-mo-ba4-br100,Gun Gun,Local Guide · 39 ulasan · 86 foto,4 tahun lalu,,sepedaan disini asik.. 1 jam sudah keliling pulau..pantainya bersih dan indah,,,sepedaan disini asik jam sudah keliling pulau pantainya bersih dan indah,Positive,0.9996359348297119,"['sepedaan', 'disini', 'asik', 'jam', 'sudah', 'keliling', 'pulau', 'pantainya', 'bersih', 'dan', 'indah']","['sepedaan', 'asik', 'jam', 'keliling', 'pulau', 'pantainya', 'bersih', 'indah']","['sepeda', 'asik', 'jam', 'keliling', 'pulau', 'pantai', 'bersih', 'indah']",sepeda asik jam keliling pulau pantai bersih indah,0
https://lh3.googleusercontent.com/a-/ALV-UjXjl7gwqrQhfhL5jwghs8D1zalevuwt2GbBRxiXOZCQu2-aPSCZWQ=w45-h45-p-rp-mo-ba4-br100,L _A,Local Guide · 37 ulasan · 145 foto,7 tahun lalu,,"Kalo kesini harus sewa sepeda, karena gada motor apalagi mobil, cuma sepeda sama anding/delman gitu, tapi kalo kuat jalan ya lanjut aja jalan kaki keliling gili 😉 …",Suka,,kalo kesini harus sewa sepeda karena gada motor apalagi mobil cuma sepeda sama anding delman gitu tapi kalo kuat jalan ya lanjut aja jalan kaki keliling gili,Positive,0.5752868056297302,"['kalo', 'kesini', 'harus', 'sewa', 'sepeda', 'karena', 'gada', 'motor', 'apalagi', 'mobil', 'cuma', 'sepeda', 'sama', 'anding', 'delman', 'gitu', 'tapi', 'kalo', 'kuat', 'jalan', 'ya', 'lanjut', 'aja', 'jalan', 'kaki', 'keliling', 'gili']","['kalo', 'kesini', 'sewa', 'sepeda', 'gada', 'motor', 'mobil', 'sepeda', 'anding', 'delman', 'gitu', 'kalo', 'kuat', 'jalan', 'ya', 'jalan', 'kaki', 'keliling', 'gili']","['kalo', 'kesini', 'sewa', 'sepeda', 'gada', 'motor', 'mobil', 'sepeda', 'anding', 'delman', 'gitu', 'kalo', 'kuat', 'jalan', 'ya', 'jalan', 'kaki', 'keliling', 'gili']",kalo kesini sewa sepeda gada motor mobil sepeda anding delman gitu kalo kuat jalan ya jalan kaki keliling gili,3
https://lh3.googleusercontent.com/a/ACg8ocIKFfTjeujY1IQ7PbfBZ6TvdFZw3W_vypSU9NoqRDtihHLrDQ=w45-h45-p-rp-mo-br100,ziro laros,3 ulasan,5 bulan lalu,,"Masih banyak ditumukan catcalling di gili trawangan, kalau tidak ada tindakan dari pemerintah bukan tidak mungkin dapat mencemarkan nama pariwisata lombok",,,masih banyak ditumukan catcalling di gili trawangan kalau tidak ada tindakan dari pemerintah bukan tidak mungkin dapat mencemarkan nama pariwisata lombok,Negative,0.9997554421424866,"['masih', 'banyak', 'ditumukan', 'catcalling', 'di', 'gili', 'trawangan', 'kalau', 'tidak', 'ada', 'tindakan', 'dari', 'pemerintah', 'bukan', 'tidak', 'mungkin', 'dapat', 'mencemarkan', 'nama', 'pariwisata', 'lombok']","['ditumukan', 'catcalling', 'gili', 'trawangan', 'tindakan', 'pemerintah', 'mencemarkan', 'nama', 'pariwisata', 'lombok']","['tumu', 'catcalling', 'gili', 'trawangan', 'tindak', 'perintah', 'cemar', 'nama', 'pariwisata', 'lombok']",tumu catcalling gili trawangan tindak perintah cemar nama pariwisata lombok,0
https://lh3.googleusercontent.com/a-/ALV-UjUIgun0Duqu63BG9C36tFkZp-2KEQlVI3DXlawzpomcUL7ekeKF=w45-h45-p-rp-mo-ba5-br100,Dewa Gede Sedana Yasa,Local Guide · 135 ulasan · 148 foto,7 tahun lalu,,"Tujuan wisata yang sangat asik untuk liburan, jauh dari kebisingan karena tidak ada kendaraan bermotor.
Pantainya indah dengan air yang jernih, orang orangnya ramah. Suasana malemnya juga asik dengan beberapa bar yang ada live musik nya.
Recomended",,,tujuan wisata yang sangat asik untuk liburan jauh dari kebisingan karena tidak ada kendaraan bermotor pantainya indah dengan air yang jernih orang orangnya ramah suasana malemnya juga asik dengan beberapa bar yang ada live musik nya recomended,Positive,0.9996966123580933,"['tujuan', 'wisata', 'yang', 'sangat', 'asik', 'untuk', 'liburan', 'jauh', 'dari', 'kebisingan', 'karena', 'tidak', 'ada', 'kendaraan', 'bermotor', 'pantainya', 'indah', 'dengan', 'air', 'yang', 'jernih', 'orang', 'orangnya', 'ramah', 'suasana', 'malemnya', 'juga', 'asik', 'dengan', 'beberapa', 'bar', 'yang', 'ada', 'live', 'musik', 'nya', 'recomended']","['tujuan', 'wisata', 'asik', 'liburan', 'kebisingan', 'kendaraan', 'bermotor', 'pantainya', 'indah', 'air', 'jernih', 'orang', 'orangnya', 'ramah', 'suasana', 'malemnya', 'asik', 'bar', 'live', 'musik', 'nya', 'recomended']","['tuju', 'wisata', 'asik', 'libur', 'bising', 'kendara', 'motor', 'pantai', 'indah', 'air', 'jernih', 'orang', 'orang', 'ramah', 'suasana', 'malemnya', 'asik', 'bar', 'live', 'musik', 'nya', 'recomended']",tuju wisata asik libur bising kendara motor pantai indah air jernih orang orang ramah suasana malemnya asik bar live musik nya recomended,7
https://lh3.googleusercontent.com/a-/ALV-UjVoly1ERhtjfKuWCHCsDxv0Qxr45s_mo00t0OGpoUQKU4F_Vr70=w45-h45-p-rp-mo-ba6-br100,Ruru Channel,Local Guide · 318 ulasan · 1.496 foto,4 tahun lalu,,"Loved to be in Gili Trawangan, there are many activities here from circling around by foot or rent bike or using delman, you can eat seafood fresh from ocean, you can diving or snorkeling also in 4 spots.",,,senang berada di gili trawangan banyak aktivitas disini mulai dari berkeliling dengan berjalan kaki atau menyewa sepeda atau menggunakan delman anda bisa makan seafood segar dari laut anda bisa menyelam atau snorkeling juga di spot spot,Positive,0.9988211989402771,"['senang', 'berada', 'di', 'gili', 'trawangan', 'banyak', 'aktivitas', 'disini', 'mulai', 'dari', 'berkeliling', 'dengan', 'berjalan', 'kaki', 'atau', 'menyewa', 'sepeda', 'atau', 'menggunakan', 'delman', 'anda', 'bisa', 'makan', 'seafood', 'segar', 'dari', 'laut', 'anda', 'bisa', 'menyelam', 'atau', 'snorkeling', 'juga', 'di', 'spot', 'spot']","['senang', 'gili', 'trawangan', 'aktivitas', 'berkeliling', 'berjalan', 'kaki', 'menyewa', 'sepeda', 'delman', 'makan', 'seafood', 'segar', 'laut', 'menyelam', 'snorkeling', 'spot', 'spot']","['senang', 'gili', 'trawangan', 'aktivitas', 'keliling', 'jalan', 'kaki', 'sewa', 'sepeda', 'delman', 'makan', 'seafood', 'segar', 'laut', 'selam', 'snorkeling', 'spot', 'spot']",senang gili trawangan aktivitas keliling jalan kaki sewa sepeda delman makan seafood segar laut selam snorkeling spot spot,1
https://lh3.googleusercontent.com/a-/ALV-UjUfpQMSSa443Nq47_cbO1J9MHhaQErvx9tWWkaECw3iY4_LDUM6=w45-h45-p-rp-mo-ba4-br100,Ismiyati Ishaq Sairan,Local Guide · 145 ulasan · 225 foto,Diedit 3 tahun lalu,,Amazing view.. And good island more have fun here.. Want go.here again 💕💖😍😍😍 …,Suka,,pemandangan menakjubkan dan pulau yang bagus lebih banyak bersenang senang di sini ingin pergi ke sini lagi,Positive,0.9995638728141785,"['pemandangan', 'menakjubkan', 'dan', 'pulau', 'yang', 'bagus', 'lebih', 'banyak', 'bersenang', 'senang', 'di', 'sini', 'ingin', 'pergi', 'ke', 'sini', 'lagi']","['pemandangan', 'menakjubkan', 'pulau', 'bagus', 'bersenang', 'senang', 'pergi']","['pandang', 'takjub', 'pulau', 'bagus', 'senang', 'senang', 'pergi']",pandang takjub pulau bagus senang senang pergi,0
https://lh3.googleusercontent.com/a-/ALV-UjXeb0YKB9uslIjChzQwEZE_8T269q2ClW1ZH6t5OYuoBuuowqMl=w45-h45-p-rp-mo-ba6-br100,Hello Gulö,Local Guide · 160 ulasan · 1.438 foto,4 tahun lalu,,"the sea is clean, the water is blue green, and the beach is beautiful.",,,lautnya bersih airnya biru kehijauan dan pantainya indah,Positive,0.9997538924217224,"['lautnya', 'bersih', 'airnya', 'biru', 'kehijauan', 'dan', 'pantainya', 'indah']","['lautnya', 'bersih', 'airnya', 'biru', 'kehijauan', 'pantainya', 'indah']","['laut', 'bersih', 'air', 'biru', 'hijau', 'pantai', 'indah']",laut bersih air biru hijau pantai indah,0
https://lh3.googleusercontent.com/a/ACg8ocIzm1mwYGoWtampo5tpRJ7qlR2IG7ovN9VeOCuNw8Y275QiKg=w45-h45-p-rp-mo-ba4-br100,Hafda,Local Guide · 96 ulasan · 41 foto,3 tahun lalu,,"So beautiful, can youe see the water? That colour seems so nice. A place you must to go. Easy & cheap transportation to reach this island",Suka,,begitu indahnya pemandangan air yang warnanya tampak begitu indah sehingga anda harus menggunakan transportasi yang mudah dan murah untuk mencapai pulau ini,Positive,0.9991822838783264,"['begitu', 'indahnya', 'pemandangan', 'air', 'yang', 'warnanya', 'tampak', 'begitu', 'indah', 'sehingga', 'anda', 'harus', 'menggunakan', 'transportasi', 'yang', 'mudah', 'dan', 'murah', 'untuk', 'mencapai', 'pulau', 'ini']","['indahnya', 'pemandangan', 'air', 'warnanya', 'indah', 'transportasi', 'mudah', 'murah', 'mencapai', 'pulau']","['indah', 'pandang', 'air', 'warna', 'indah', 'transportasi', 'mudah', 'murah', 'capai', 'pulau']",indah pandang air warna indah transportasi mudah murah capai pulau,5
https://lh3.googleusercontent.com/a-/ALV-UjXJ9EgnQoe_WWjmAdeP3g8gdJ7hUzn2sdvnB9hmCII1Qjo0Bs8=w45-h45-p-rp-mo-br100,Haluk Akalin,5 ulasan · 6 foto,setahun lalu,,"Beautiful island, once a life time experience.",Suka,2.0,pulau yang indah sekali pengalaman seumur hidup,Positive,0.9996980428695679,"['pulau', 'yang', 'indah', 'sekali', 'pengalaman', 'seumur', 'hidup']","['pulau', 'indah', 'pengalaman', 'seumur', 'hidup']","['pulau', 'indah', 'alam', 'umur', 'hidup']",pulau indah alam umur hidup,0
https://lh3.googleusercontent.com/a/ACg8ocIpje8pITKgChpy46ZIzGZfgEco5rfrr9h7_GjZcE096F93vQ=w45-h45-p-rp-mo-ba3-br100,Anthonia Sumartini,Local Guide · 41 ulasan · 134 foto,8 tahun lalu,,Gili Trawangan pulau kecil yg sudah ramai byk wisatawan domestik dan mancanegara...seperti kampung bule hahah... dimana tidak ada kendaraan bermotor jd tdk menyebabkan polusi udara...utk transportasi bisa sewa sepeda dan delman/ andong...,Suka,,gili trawangan pulau kecil yg sudah ramai byk wisatawan domestik dan mancanegara seperti kampung bule hahah dimana tidak ada kendaraan bermotor jd tdk menyebabkan polusi udara utk transportasi bisa sewa sepeda dan delman andong,Neutral,0.7943917512893677,"['gili', 'trawangan', 'pulau', 'kecil', 'yg', 'sudah', 'ramai', 'byk', 'wisatawan', 'domestik', 'dan', 'mancanegara', 'seperti', 'kampung', 'bule', 'hahah', 'dimana', 'tidak', 'ada', 'kendaraan', 'bermotor', 'jd', 'tdk', 'menyebabkan', 'polusi', 'udara', 'utk', 'transportasi', 'bisa', 'sewa', 'sepeda', 'dan', 'delman', 'andong']","['gili', 'trawangan', 'pulau', 'ramai', 'byk', 'wisatawan', 'domestik', 'mancanegara', 'kampung', 'bule', 'hahah', 'kendaraan', 'bermotor', 'jd', 'tdk', 'menyebabkan', 'polusi', 'udara', 'transportasi', 'sewa', 'sepeda', 'delman', 'andong']","['gili', 'trawangan', 'pulau', 'ramai', 'byk', 'wisatawan', 'domestik', 'mancanegara', 'kampung', 'bule', 'hahah', 'kendara', 'motor', 'jd', 'tdk', 'sebab', 'polusi', 'udara', 'transportasi', 'sewa', 'sepeda', 'delman', 'andong']",gili trawangan pulau ramai byk wisatawan domestik mancanegara kampung bule hahah kendara motor jd tdk sebab polusi udara transportasi sewa sepeda delman andong,5
https://lh3.googleusercontent.com/a-/ALV-UjVAnC4LyKd-hpyuBVMU3Hs4ZGAcuHaGZtG-5rIJNfFtfgwpXrU=w45-h45-p-rp-mo-ba5-br100,jerambah bolong,Local Guide · 388 ulasan · 618 foto,Diedit 2 tahun lalu,,"u should be aware of the heat of air here
from the sun
from the ocean …",Suka,,kamu harus menyadari panasnya udara di sini dari matahari dari laut,Neutral,0.9922482967376709,"['kamu', 'harus', 'menyadari', 'panasnya', 'udara', 'di', 'sini', 'dari', 'matahari', 'dari', 'laut']","['menyadari', 'panasnya', 'udara', 'matahari', 'laut']","['sadar', 'panas', 'udara', 'matahari', 'laut']",sadar panas udara matahari laut,0
https://lh3.googleusercontent.com/a-/ALV-UjUOYAsSdB7DsKWBDBfb25QLIw-er9kJadR6AiM0P54IOb6eA9LA=w45-h45-p-rp-mo-ba4-br100,Nofrida Yenni,Local Guide · 140 ulasan · 280 foto,3 tahun lalu,,"Konon katanya belum ke Lombok kalo belum ke Gili Trawangan.. pulau yg asri, nyaman, no car, no dog,.. penduduk setempat yg sangat ramah.. gak cukup sekali buat kesini. Maunya datang lagi dan lagi 💕. Untuk mengitari pulau ini kalian bisa …",Suka,,konon katanya belum ke lombok kalo belum ke gili trawangan pulau yg asri nyaman no car no dog penduduk setempat yg sangat ramah gak cukup sekali buat kesini maunya datang lagi dan lagi untuk mengitari pulau ini kalian bisa,Positive,0.9867505431175232,"['konon', 'katanya', 'belum', 'ke', 'lombok', 'kalo', 'belum', 'ke', 'gili', 'trawangan', 'pulau', 'yg', 'asri', 'nyaman', 'no', 'car', 'no', 'dog', 'penduduk', 'setempat', 'yg', 'sangat', 'ramah', 'gak', 'cukup', 'sekali', 'buat', 'kesini', 'maunya', 'datang', 'lagi', 'dan', 'lagi', 'untuk', 'mengitari', 'pulau', 'ini', 'kalian', 'bisa']","['konon', 'lombok', 'kalo', 'gili', 'trawangan', 'pulau', 'asri', 'nyaman', 'no', 'car', 'no', 'dog', 'penduduk', 'ramah', 'gak', 'kesini', 'maunya', 'mengitari', 'pulau']","['konon', 'lombok', 'kalo', 'gili', 'trawangan', 'pulau', 'asri', 'nyaman', 'no', 'car', 'no', 'dog', 'duduk', 'ramah', 'gak', 'kesini', 'mau', 'kitar', 'pulau']",konon lombok kalo gili trawangan pulau asri nyaman no car no dog duduk ramah gak kesini mau kitar pulau,0
https://lh3.googleusercontent.com/a-/ALV-UjUIDSdHIA8KeDRAorwztaUyZhcVRSNjaCEunLIZUPyhXpweBVfIEw=w45-h45-p-rp-mo-ba6-br100,Heliza Handayani,Local Guide · 138 ulasan · 2.279 foto,7 tahun lalu,,"Pantainya bersih, suasananya sangatttttt nyaman, romantis, aman dan menyenangkan. Orang-orang disana sangat ramah dan sangat membantu. Perjalanan ke gili indah sungguh sangat mengasyikan dari senggigi kemudian ke bangsal baru membeli tiket …",,,pantainya bersih suasananya sangatttttt nyaman romantis aman dan menyenangkan orang orang disana sangat ramah dan sangat membantu perjalanan ke gili indah sungguh sangat mengasyikan dari senggigi kemudian ke bangsal baru membeli tiket,Positive,0.9996155500411987,"['pantainya', 'bersih', 'suasananya', 'sangatttttt', 'nyaman', 'romantis', 'aman', 'dan', 'menyenangkan', 'orang', 'orang', 'disana', 'sangat', 'ramah', 'dan', 'sangat', 'membantu', 'perjalanan', 'ke', 'gili', 'indah', 'sungguh', 'sangat', 'mengasyikan', 'dari', 'senggigi', 'kemudian', 'ke', 'bangsal', 'baru', 'membeli', 'tiket']","['pantainya', 'bersih', 'suasananya', 'sangatttttt', 'nyaman', 'romantis', 'aman', 'menyenangkan', 'orang', 'orang', 'disana', 'ramah', 'membantu', 'perjalanan', 'gili', 'indah', 'sungguh', 'mengasyikan', 'senggigi', 'bangsal', 'membeli', 'tiket']","['pantai', 'bersih', 'suasana', 'sangatttttt', 'nyaman', 'romantis', 'aman', 'senang', 'orang', 'orang', 'sana', 'ramah', 'bantu', 'jalan', 'gili', 'indah', 'sungguh', 'asyik', 'senggigi', 'bangsal', 'beli', 'tiket']",pantai bersih suasana sangatttttt nyaman romantis aman senang orang orang sana ramah bantu jalan gili indah sungguh asyik senggigi bangsal beli tiket,0
https://lh3.googleusercontent.com/a-/ALV-UjX-XI42ub_wGQ9BrHv67MNMJAxc7eNEEb6qCOktBhz1lChp5k9m=w45-h45-p-rp-mo-ba4-br100,Andi Muhammad Akbar,Local Guide · 136 ulasan · 319 foto,5 tahun lalu,,Kalau berlibur ke lombok jangan lupa mampir ke gili trawangan. hanya beli tiket penyebrangan kapal 15 ribu. sudah bisa menikmati gili trawangan..,Suka,,kalau berlibur ke lombok jangan lupa mampir ke gili trawangan hanya beli tiket penyebrangan kapal ribu sudah bisa menikmati gili trawangan,Neutral,0.8238060474395752,"['kalau', 'berlibur', 'ke', 'lombok', 'jangan', 'lupa', 'mampir', 'ke', 'gili', 'trawangan', 'hanya', 'beli', 'tiket', 'penyebrangan', 'kapal', 'ribu', 'sudah', 'bisa', 'menikmati', 'gili', 'trawangan']","['berlibur', 'lombok', 'lupa', 'mampir', 'gili', 'trawangan', 'beli', 'tiket', 'penyebrangan', 'kapal', 'ribu', 'menikmati', 'gili', 'trawangan']","['libur', 'lombok', 'lupa', 'mampir', 'gili', 'trawangan', 'beli', 'tiket', 'penyebrangan', 'kapal', 'ribu', 'nikmat', 'gili', 'trawangan']",libur lombok lupa mampir gili trawangan beli tiket penyebrangan kapal ribu nikmat gili trawangan,0
https://lh3.googleusercontent.com/a-/ALV-UjU91YfkCMI1LTRBnisELHbEoZGv8zOdxpgmV9ob8pAkGIbkbO0b=w45-h45-p-rp-mo-ba4-br100,Ultrasound Learning,Local Guide · 36 ulasan · 184 foto,7 tahun lalu,,Beautiful blue green color beach with good time in speed boat while reaching island,Suka,7.0,pantai berwarna biru hijau yang indah dengan waktu yang menyenangkan di speed boat saat mencapai pulau,Positive,0.9997147917747498,"['pantai', 'berwarna', 'biru', 'hijau', 'yang', 'indah', 'dengan', 'waktu', 'yang', 'menyenangkan', 'di', 'speed', 'boat', 'saat', 'mencapai', 'pulau']","['pantai', 'berwarna', 'biru', 'hijau', 'indah', 'menyenangkan', 'speed', 'boat', 'mencapai', 'pulau']","['pantai', 'warna', 'biru', 'hijau', 'indah', 'senang', 'speed', 'boat', 'capai', 'pulau']",pantai warna biru hijau indah senang speed boat capai pulau,4
https://lh3.googleusercontent.com/a/ACg8ocKJ-EBb0KxMF7qf8Qqllr1GCkJWJozKj8ryHCd8fARsGy60OA=w45-h45-p-rp-mo-br100,Tono Provokator,2 ulasan · 19 foto,9 bulan lalu,,Seperti orang asing di Negara sendiri karena banyaknya turis asing 😀 …,Suka,,seperti orang asing di negara sendiri karena banyaknya turis asing,Negative,0.9770341515541077,"['seperti', 'orang', 'asing', 'di', 'negara', 'sendiri', 'karena', 'banyaknya', 'turis', 'asing']","['orang', 'asing', 'negara', 'banyaknya', 'turis', 'asing']","['orang', 'asing', 'negara', 'banyak', 'turis', 'asing']",orang asing negara banyak turis asing,0
https://lh3.googleusercontent.com/a-/ALV-UjV3g6Zwp3A_LAiex8owzQ0X-uDb7Nvrh7Bh2kzPEJixJ_FkX4E=w45-h45-p-rp-mo-ba3-br100,Dede Karmawan,Local Guide · 30 ulasan · 44 foto,5 tahun lalu,,"paling enak kalo pake snorkeling karna ombaknya tenang. kalo mau snorkeling, banyak agent2 yg menyewakan peralatannya. jadi gak usah bingung lagi kalo mau snorkeling di gili terawangan. keren abizz sih💯💯 …",Suka,,paling enak kalo pake snorkeling karna ombaknya tenang kalo mau snorkeling banyak agent yg menyewakan peralatannya jadi gak usah bingung lagi kalo mau snorkeling di gili terawangan keren abizz sih,Positive,0.9995630383491516,"['paling', 'enak', 'kalo', 'pake', 'snorkeling', 'karna', 'ombaknya', 'tenang', 'kalo', 'mau', 'snorkeling', 'banyak', 'agent', 'yg', 'menyewakan', 'peralatannya', 'jadi', 'gak', 'usah', 'bingung', 'lagi', 'kalo', 'mau', 'snorkeling', 'di', 'gili', 'terawangan', 'keren', 'abizz', 'sih']","['enak', 'kalo', 'pake', 'snorkeling', 'karna', 'ombaknya', 'tenang', 'kalo', 'snorkeling', 'agent', 'menyewakan', 'peralatannya', 'gak', 'bingung', 'kalo', 'snorkeling', 'gili', 'terawangan', 'keren', 'abizz', 'sih']","['enak', 'kalo', 'pake', 'snorkeling', 'karna', 'ombak', 'tenang', 'kalo', 'snorkeling', 'agent', 'sewa', 'alat', 'gak', 'bingung', 'kalo', 'snorkeling', 'gili', 'terawang', 'keren', 'abizz', 'sih']",enak kalo pake snorkeling karna ombak tenang kalo snorkeling agent sewa alat gak bingung kalo snorkeling gili terawang keren abizz sih,1
